video_id,publishDates,authorName,comments,likeCount
Beld090NIoo,2022-10-01T00:55:44Z,Dick Beater,Sub&#39;d Liked and shared on the strength of the 1st track *Uniting of Opposites - Mints,0
Beld090NIoo,2022-10-01T00:48:47Z,Dick Beater,Fuck yeah!! best thing Ive heard all year.. top buzz 10/10,0
Beld090NIoo,2022-10-01T00:11:12Z,JDavison303,"Not sure if it&#39;s actually old, but that old school &#39;dj mixer&#39; is Everything! Vibes for days on this mix!",4
Beld090NIoo,2022-10-01T00:03:04Z,Vladislav Ramanovsky,Thank you!,0
Beld090NIoo,2022-09-30T22:33:04Z,Eddie Wilson,"So good, enjoyed the whole set, way to go Ms. McKee",0
Beld090NIoo,2022-09-30T21:03:41Z,Autonomous Alex,🔥🔥🔥,0
Beld090NIoo,2022-09-30T18:23:54Z,none your biz,"Fabulous, thank you and much love",0
Beld090NIoo,2022-09-30T17:59:24Z,Raian Salles Araujo,relly dope tracks! 🐸🌱🌵,0
Beld090NIoo,2022-09-30T17:56:34Z,Rockstargems,Major Sound SelektA! Bless your Light! For you surely blessed ours. 💜⚡️,0
Beld090NIoo,2022-09-30T17:55:39Z,Vitus Pirchner,Cool 😎 I love it,0
Beld090NIoo,2022-09-30T17:21:21Z,Alexandre Miranda,very good! total good vibe,1
Beld090NIoo,2022-09-30T15:31:39Z,HipHopRepair,really good,0
Beld090NIoo,2022-09-30T15:31:05Z,Molly Jones,OMG my mind is blown by the newspaper rack as a record caddy!!! Nice mixes too lol.,0
Beld090NIoo,2022-09-30T15:14:01Z,Ben Bug,"<a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=31m50s"">31:50</a> what a track !!",0
Beld090NIoo,2022-09-30T13:17:01Z,Paul Sanders,This is such a wonderful vibe. Why can&#39;t I ever happen onto a club experience with music this good?,52
Beld090NIoo,2022-09-30T07:17:14Z,Reno Schmid,Hello,0
Beld090NIoo,2022-09-30T05:09:12Z,Christopher van Vreden,can I just say this is some of the best shit I&#39;ve come across all year? Damn I&#39;m just grooving out at work here. The feels!!,0
Beld090NIoo,2022-09-30T00:03:47Z,My Meaningful Metamorphosis,"<a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=9m26s"">9:26</a> connected to me on a spiritual level, I just rolled out of my bed &amp; onto my yoga mat and started doing some kind of ancestral dance I’ve never done before along with some rhythmic stretches of the hips &amp; body overall and wow I feel amazing. I could cry. It’s like I felt some kind of past life nostalgia. What a powerful mix of frequencies &amp; beats.",132
Beld090NIoo,2022-09-30T00:02:24Z,Vince Brown,Yes!!! A dj set as far away from the commercial mainstream nonsense played on the radio.<br>I’m digging this. Millie McKee is OFFICIAL! 🔊🔊🔊👊🏾,151
Beld090NIoo,2022-09-29T23:51:58Z,Carrie Lee Lancaster,"looooooove millie&#39;s energy!<br>and wow, where is this rug from?",1
Beld090NIoo,2022-09-29T20:21:19Z,Freddy FuFu,Best ambiance video ever,0
Beld090NIoo,2022-09-29T13:29:13Z,ken tibbitts,I&#39;d rather have the musicians preforming then a knob turner. Rather hear Jaco and Weather Report do it for real then this polished digitized dehumanized sounds.,0
Beld090NIoo,2022-09-29T09:16:14Z,Liav Chanoch,Fire,0
Beld090NIoo,2022-09-29T08:16:00Z,simone bonafe visconti,"Listening to you work from Sicily, enjoying it",1
Beld090NIoo,2022-09-29T05:58:55Z,REC•B Execução Produtiva,"you got grooves dear millie...thanks for rock my night...<a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=14m53s"">14:53</a> track is dope",1
Beld090NIoo,2022-09-29T04:40:00Z,Jose Cervantes,incredible set - very funky.  Can someone gift her some poly lined inner sleeves please! Those paper sleeves are killing her records.,1
Beld090NIoo,2022-09-29T03:51:34Z,Anissa Batista,literally all i have to say is wow.,1
Beld090NIoo,2022-09-29T03:39:36Z,Elisabeth Murphy,if Padme was a dj...,1
Beld090NIoo,2022-09-29T03:05:43Z,Iasmin Lopes,Que som incrível!!,6
Beld090NIoo,2022-09-29T02:42:09Z,Daniel Vazquez,Make another with her pleeeease,1
Beld090NIoo,2022-09-28T19:02:40Z,John Komp,"Wow Selector MIllie, killer set. I&#39;d love to hear about your setup, that mixer looks so sweet!",3
Beld090NIoo,2022-09-28T18:54:30Z,my name is my name,Amazing good,0
Beld090NIoo,2022-09-28T17:13:01Z,Paul swabek,this is sick. ty for the new music to look up. and your room is killer. those plants are gorgeous I love the aesthetic.,0
Beld090NIoo,2022-09-28T16:37:07Z,Joanna Gonsior,bloody hell! what a mix!! what a vibe! chapeau bas!,2
Beld090NIoo,2022-09-28T16:17:09Z,MAILEN CAROLINA PALMIERI ROMANO,"Lo amo, gracias ❤‍🔥",0
Beld090NIoo,2022-09-28T16:07:01Z,David Alicea,"YO ! i love it !! Boogalooo joe joes probably one of the most under rated Jazz / funk guitar players of all time, no doubt. many thx for this session!",3
Beld090NIoo,2022-09-28T12:38:43Z,Vadim Rodriguez,love dorothy ashby!!!,0
Beld090NIoo,2022-09-28T06:14:22Z,Ayham Haddad,"<a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=28m31s"">28:31</a> - ouuff ouuuff",1
Beld090NIoo,2022-09-28T01:55:59Z,Kay la,yesssssssssssssssssssssssssssssssssssssssssss,0
Beld090NIoo,2022-09-28T01:52:46Z,Philip Double,🔥🔥🔥🔥,0
Beld090NIoo,2022-09-28T01:37:03Z,Nikki Hines,I am diggin these sounds.........,0
Beld090NIoo,2022-09-27T20:41:39Z,Van San,You are superdooper much love to you,1
Beld090NIoo,2022-09-27T20:15:01Z,G.T,Positive Energy And Good Vibes ⭐️,0
Beld090NIoo,2022-09-27T18:30:25Z,Erika Kafure,Wow ! Love your style of music,2
Beld090NIoo,2022-09-27T16:34:16Z,JohnPaul Lovetek,Inspirador🥁🎹🎛️👏👏👏👏👏👏,0
Beld090NIoo,2022-09-27T15:17:29Z,EYON PROJECT,Very cool while studying. Thanks.,0
Beld090NIoo,2022-09-27T11:05:03Z,Александар Трајковски,"We Want more from You, amazing music choice :)",1
Beld090NIoo,2022-09-27T08:02:34Z,Evan M,"Went into another dimension somewhere around <a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=30m00s"">30:00</a>",0
Beld090NIoo,2022-09-27T05:39:42Z,Selwyn,6.30am. I start again.,0
Beld090NIoo,2022-09-27T04:32:15Z,K.R. Fioravante,"Yes, Can&#39;t be spiritual jazz without Dorothy Ashby!",0
Beld090NIoo,2022-09-27T04:23:15Z,Wahine AKA Lauren Munar,I think @jburdeshaw @KCRW @fatfreddiesdrop @khruangbin @theflyingmojitobrothers @arooproy @dickytrisco @jkriv @carlcox @christianbeathird,0
Beld090NIoo,2022-09-27T04:17:08Z,Wahine AKA Lauren Munar,Get it @Millie McKee - I am here for this. &lt;3 Somebody&#39;s gonna make me cry.,0
Beld090NIoo,2022-09-27T04:10:32Z,Wahine AKA Lauren Munar,"Ooft! I&#39;m already into it. GORGEOUS. Do your thing, woman. ✊ May I be so bold as to ask what this beautiful track is? I am stunned.",1
Beld090NIoo,2022-09-27T00:35:42Z,Josephine Figeroa,THANKS FOR THIS!!!!! OMMGGGGG!!!!,0
Beld090NIoo,2022-09-26T23:38:17Z,Acvsdfe4532,lets do it,0
Beld090NIoo,2022-09-26T19:38:44Z,Chih-Peng Lucas Kao,Great list of new music! Thank you!,1
Beld090NIoo,2022-09-26T19:28:53Z,Drumestatic,"2nd time visiting this super mix. Love the percussion, space echo. Samba drums ❤️❤️❤️❤️",2
Beld090NIoo,2022-09-26T19:26:46Z,Brenda Farias,🤩🤩🤩,0
Beld090NIoo,2022-09-26T17:03:46Z,Korrupt Novellst,"<a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=1m31s"">1:31</a> <a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=2m51s"">2:51</a> <a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=4m39s"">4:39</a>",0
Beld090NIoo,2022-09-26T16:53:43Z,Freyas Art,FuckYeah !,0
Beld090NIoo,2022-09-26T14:39:21Z,Daniel A.R.M Bianchini,"Seriously good, damn!",1
Beld090NIoo,2022-09-26T13:30:10Z,robin brewer,Girl you bestirring that pot of Soul Sauce with determined gusto! You rockin it Soul Sista! Many blessings from Da Hood in Pittsburgh!!!!!😄💪🏼✌🏻❤️👏🏻👏🏻👏🏻👏🏻🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹‼️,0
Beld090NIoo,2022-09-26T12:51:54Z,GRU DAY,I love this vibe. Thx!,0
Beld090NIoo,2022-09-26T09:10:41Z,Mondo Twentythree,Very impressive selection and sound - perfect vibes for these times. Liking the Condesa mixer as well...respect. do you DJ in London ever?,1
Beld090NIoo,2022-09-26T07:18:30Z,Dimitri Golovchov,This is the dopest shit i ever heard,0
Beld090NIoo,2022-09-26T01:52:24Z,Alexandre Strongylis Matias,"Magnificent, congrats!",0
Beld090NIoo,2022-09-26T01:40:16Z,Hunter Mann,New listener…<br>Sweet mix,0
Beld090NIoo,2022-09-25T23:01:28Z,George K. W.,🌊,0
Beld090NIoo,2022-09-25T21:48:34Z,Goog Ull,Great stuff.  Where did you get that carpet?,0
Beld090NIoo,2022-09-25T19:25:48Z,Konstantine Khurodze,"I am a person who is always in a hurry somewhere. Maximum time.<br>The maximum viewing time for any video is 2 minutes, with scrolling.<br>I watched your video till the end and I am very happy.<br>Really nice playlist, with nice views.",0
Beld090NIoo,2022-09-25T15:28:48Z,Lorax,This is one of the better sets lately,0
Beld090NIoo,2022-09-25T15:14:22Z,Jeffrey Cabanellas,"Ridiculous,a chimpanzee could do this (all. She’s doing is playing lame. music on a turntable)-any fool would call this a skill,the music sucks.Get a  job.",0
Beld090NIoo,2022-09-25T14:30:06Z,sandolorsilverdollar,thanks,0
Beld090NIoo,2022-09-25T13:18:00Z,Krishna Lasar,heavy 😮😮😮😮😮😮😮,0
Beld090NIoo,2022-09-25T09:00:54Z,cocosumm3r,"amo los algoritmos aleatorios que me han traído hasta aqui, excelente sesión ! good vives and peace",1
Beld090NIoo,2022-09-25T07:58:35Z,Pharll Slim,You got it goin on ❤️,0
Beld090NIoo,2022-09-25T06:29:11Z,Rune Wrangel,Nice ❤️🙏 TAK 🦋⚜️🌀🙈🙊🙉🐊👁️⚒️🇩🇰🐸,0
Beld090NIoo,2022-09-25T04:28:32Z,under the bunk. ,i am in love---with ALL of this.,0
Beld090NIoo,2022-09-25T00:05:01Z,Shroedinger73,Ohhhh yeeeah<br>This set was fire 🔥🔥🔥🔥🔥🔥<br>👁🖖🏻👁,1
Beld090NIoo,2022-09-24T23:33:20Z,Bright Coma,it’s curious how I was waiting for this somehow. without. even knowing 🤍,1
Beld090NIoo,2022-09-24T22:32:43Z,bluelotus_thepoet,oh so its a vibe!,0
Beld090NIoo,2022-09-24T22:32:39Z,Kabz_raven12dj,"Great set and video! New fan of Millie McKee + new favourite DJ set on youtube. Great selection and did not know any of these tracks before last night. Time to go down the rabbit hole of digging through some of the artists/tunes and styles in this set!<br><br>BTW that&#39;s an interesting, vintage looking dj mixer with all round knobs and no faders. What is that thing?!",1
Beld090NIoo,2022-09-24T17:34:34Z,O-Towne Music Junkie,"Oh Millie, how I needed this. Thank you.<br>ALSO: anyone nervous watching her in socks on carpet while touching electronic devices? LoL",1
Beld090NIoo,2022-09-24T17:30:41Z,Michelle N,🔥🔥🔥🔥,0
Beld090NIoo,2022-09-24T15:52:18Z,OCD HI-Fi Guy,"Slap a Dap, Boogie Woogie, up n down, all a roun&#39;, Chunky Funky Riddim, two step, three step, clean the floor do the mop step. Upside down, inside out, spin around without a doubt. <br>Millie got the groove, Sista knows. We love it when the music flows. <br>HUGE HUG TO MILLIE FOR KEEPING THE MUSIC !!",1
Beld090NIoo,2022-09-24T15:35:18Z,Ian's Guitar Lounge,Alright I&#39;m hooked !,0
Beld090NIoo,2022-09-24T14:52:04Z,Regular Foot,awesome mix!,0
Beld090NIoo,2022-09-24T14:50:10Z,illmoot,TOO GOOD!!!!!! 🔥🔥🔥,0
Beld090NIoo,2022-09-24T13:51:08Z,Emre Erbatur,Excellent. 🙏👌👍🧿🧿🧿,0
Beld090NIoo,2022-09-24T13:25:53Z,Tadeu Ras,Transe,0
Beld090NIoo,2022-09-24T12:40:46Z,Jas,INCROYABLE,0
Beld090NIoo,2022-09-24T12:05:40Z,Rest Body & Energy,Variety is <b>chef’s kiss</b>- thank you 😍👏🏽✨✨✨💖🕉✨✨✨,0
Beld090NIoo,2022-09-24T08:50:39Z,Ulle Kamelle,fckn coolest dj room,0
Beld090NIoo,2022-09-24T04:58:29Z,MetalFaced Eyedeas,&lt;3 &lt;3 &lt;3,0
Beld090NIoo,2022-09-24T04:04:25Z,Lee Richardson,This rules,0
Beld090NIoo,2022-09-24T02:35:38Z,don manuk,❤,0
Beld090NIoo,2022-09-23T22:11:40Z,Destination Unknown 4x4,What kind of bees make milk?,0
Beld090NIoo,2022-09-23T21:55:48Z,Lindsey Hazel,Thank you for this! Such a good mix<br>for a pick me up! ❤,0
Beld090NIoo,2022-09-23T19:25:02Z,Omar Martin,The Queen drop some biiiig tune yo. Fire set.,0
Beld090NIoo,2022-09-23T18:22:29Z,XC-fly,"I saw percussive, i saw Jazz, i saw psychedlic.... as an &quot;always-stoned&quot;- funk-drummer.....<br>..i am interersted...🪘🥁🎷🌵🐸⚖",0
Beld090NIoo,2022-09-23T17:20:18Z,Hungry Refrigerator,love the vibes.,0
Beld090NIoo,2022-09-23T16:32:58Z,Tambor Beats,Beautiful set 🥰,0
Beld090NIoo,2022-09-23T14:44:56Z,Robbie Dread,"on repeat. thanks, millie.",0
Beld090NIoo,2022-09-23T12:18:24Z,Annzu,meh,0
Beld090NIoo,2022-09-23T11:14:29Z,GiantZero,This is.,0
Beld090NIoo,2022-09-23T10:44:55Z,HAiiNES ,This is awesome! ❤🧡💛💚💙💜,0
Beld090NIoo,2022-09-23T07:47:09Z,moss,gorgeousss this is bout to be a new regular (^: &lt;3 sweet grooves,0
Beld090NIoo,2022-09-23T07:12:37Z,"Bastion (Music artist, producer, DJ)",damn YT algo did right showing me this,0
Beld090NIoo,2022-09-23T07:00:49Z,Sam Ren,thank you,0
Beld090NIoo,2022-09-23T06:01:32Z,GrifNMore,Those sounds!  The plants!  The DJ!  Perfection,13
Beld090NIoo,2022-09-23T03:07:45Z,Jarred Duckworth,so dope,0
Beld090NIoo,2022-09-22T22:07:26Z,Zurakiel Tetragrammaton,This is sooo RAD! 💜 🔥,0
Beld090NIoo,2022-09-22T21:43:40Z,Agent Bey,Super love this flow. Thank you DJ M+M!!!,0
Beld090NIoo,2022-09-22T19:54:26Z,Didier,hello i see booss space effect and the other one what its the brand? excelente musicon!!!,0
Beld090NIoo,2022-09-22T18:30:12Z,PBG,Absolutely terrific. Thank you.,1
Beld090NIoo,2022-09-22T18:22:41Z,Napoleon Tuazon Jr.,Lovely 💖,0
Beld090NIoo,2022-09-22T17:51:52Z,raul ra,"Buena onda, gracias hermana.<br>bonito sitio, bonita musica.<br>Me alegraste la tarde.<br>Gracias",0
Beld090NIoo,2022-09-22T17:29:45Z,B.O.N.A,Brazil na casa :),0
Beld090NIoo,2022-09-22T15:21:40Z,johanna rath,"genius artwork,thanks ❤",0
Beld090NIoo,2022-09-22T14:51:56Z,DiscGolfHunter,These some sweet choons right here!,0
Beld090NIoo,2022-09-22T14:51:27Z,Fabio Paiva,"Maravilha de som, amei 🥰🥰🥰🥰",5
Beld090NIoo,2022-09-22T14:18:40Z,Sam,jam after jam after jam,1
Beld090NIoo,2022-09-22T13:32:31Z,Robbie Rockwell,So RAD! Started my morning off right,0
Beld090NIoo,2022-09-22T13:29:57Z,Evy Gil,lovely  :),0
Beld090NIoo,2022-09-22T13:05:24Z,WayzUX,music:<br>Has eastern scales and instruments<br>western people: <br>it&#39;s spiritual,1
Beld090NIoo,2022-09-22T11:01:22Z,Lazar Dimitrijevic,Sensational set! Thank you,2
Beld090NIoo,2022-09-22T09:39:03Z,mmillerish,"Millie McKee! thank you so much for this music.  It has that old school sound of my college years at Livingston College, New Brunswick, NJ back in 1975 - 1977!",6
Beld090NIoo,2022-09-22T09:19:19Z,Ask The Pro DJ,Nipple City!,0
Beld090NIoo,2022-09-22T06:18:24Z,RichardGreenArt,Killer grooves!  Glad I found your channel.  Guitar on that last cut is absolute 🔥🔥🔥  So glad to see the view count creeping up about 100k a week!  This is one of the best mixes I&#39;ve heard in ages and I keep coming back to it.  Stone cold slammin!,2
Beld090NIoo,2022-09-22T02:08:55Z,edubotaoo,❤💛💚,0
Beld090NIoo,2022-09-22T01:43:46Z,Jesus Pedales,Just came here for the breasts!!!,1
Beld090NIoo,2022-09-22T01:13:06Z,Chris Pizzuli,BEAUTIFUL! Both the music and the video editing,0
Beld090NIoo,2022-09-21T23:47:07Z,oscar Hele,"That&#39;s not playing music, it&#39;s already recorded, musicians are the guitarists, bassists, drummers, this is stealing the work of others.",1
Beld090NIoo,2022-09-21T20:57:38Z,Ricardo Garcia,Flaca hermosa!,0
Beld090NIoo,2022-09-21T19:35:23Z,Marko Jungels,Dopy😘👍❣,0
Beld090NIoo,2022-09-21T19:29:09Z,Matthew Churchill,Pretty chilled,0
Beld090NIoo,2022-09-21T16:23:48Z,Nathanael Sonnhalter,I&#39;ve got goose pimples,0
Beld090NIoo,2022-09-21T16:14:11Z,Nathanael Sonnhalter,"Vibes look great from out here, causing first tears of joy and then light and happy heart amused and ears open to the s o u n d and soon ... i....      D    A     N     C       E",0
Beld090NIoo,2022-09-21T16:11:04Z,Nathanael Sonnhalter,Great selection!  Great transitions and great sound and great style!,8
Beld090NIoo,2022-09-21T16:02:57Z,Nathanael Sonnhalter,OMG this is so the kind of dj ing i like!  Thanks for having such good taste!! and posting!!!,0
Beld090NIoo,2022-09-21T15:45:05Z,RALBfotografia,Muito bom! Adorei!,0
Beld090NIoo,2022-09-21T15:29:01Z,Betânia montilha,do brazlian funk please &lt;3,1
Beld090NIoo,2022-09-21T14:10:41Z,nice try,Dude your hair has a tone arm part,0
Beld090NIoo,2022-09-21T13:47:55Z,Mia Harrison,Made me cry in the first 2 mins of listening...didn&#39;t realise how stressed I was and how much weight i needed to shift... thank you for this moving ensemble! Another example of music bringing us all together &lt;3,149
Beld090NIoo,2022-09-21T10:32:45Z,Nimzo2005,Wonderful mix! I love it!!! Many thanks Millie,2
Beld090NIoo,2022-09-21T10:00:55Z,Sara Esparza,"Best session ever, absolutelly in love, for working with a bit of stress, it calms me everytime. Thanks!!!",5
Beld090NIoo,2022-09-21T09:50:30Z,Joe Thekelly,Just lovely stuff. Thanks,1
Beld090NIoo,2022-09-21T00:51:17Z,Minotauro Music,what mixer is that!? so beautiful ...,0
Beld090NIoo,2022-09-21T00:29:07Z,Michael Banks,Brill mix!!,0
Beld090NIoo,2022-09-20T23:07:19Z,Matty Router,Lmao,0
Beld090NIoo,2022-09-20T23:04:56Z,Matty Router,Keep twiddling those knobs loads of em,0
Beld090NIoo,2022-09-20T23:03:45Z,Matty Router,Fooled everyone here looks like 👏👏,0
Beld090NIoo,2022-09-20T23:03:04Z,Matty Router,Bullshitter!,0
Beld090NIoo,2022-09-20T23:02:33Z,Matty Router,The mix is done stop pretending to be the music mixer🤣🤣,0
Beld090NIoo,2022-09-20T20:06:22Z,SonidoMenear,Thanks Thanks Thanks<br>Muchas gracias; disfruté muchísimo el beat,0
Beld090NIoo,2022-09-20T18:26:25Z,Aline Sehnem,😍😍😍😍😍😍😍,0
Beld090NIoo,2022-09-20T17:59:47Z,Awesome Lady Light,Found you 5 seconds ago already subscribed.,1
Beld090NIoo,2022-09-20T17:49:00Z,Moskalus,Yes,0
Beld090NIoo,2022-09-20T16:00:30Z,Kurt Ulrich,Fantastic,1
Beld090NIoo,2022-09-20T14:16:52Z,Joe Bradbury,What a journey,1
Beld090NIoo,2022-09-20T04:19:01Z,Troy Neihardt,"I’m a piano/vocal entertainer in Chicago. I was just in London. I would have loved to met up with you.<br>,",1
Beld090NIoo,2022-09-20T03:23:04Z,Marcus Mu Sun Bouchard Bey 13,I 13Love this muzik X13! :),0
Beld090NIoo,2022-09-20T02:17:55Z,John Howitt,Thank you!!♎✳️,0
Beld090NIoo,2022-09-20T01:38:02Z,Androgenies,Beautiful music. Thank you. My hungry soul is now full.,2
Beld090NIoo,2022-09-20T00:34:25Z,GreyCrow,By far the best channel on YouTube right now 👍 Nourished my humanity thru the pandemic,0
Beld090NIoo,2022-09-19T22:51:07Z,Mike Laing,diggin it,0
Beld090NIoo,2022-09-19T21:09:06Z,Michael Tharrington,This is such an awesome mix. And that is such an awesome rug that the DJ is standing on... as a wise dude once said &quot;it really ties the room together&quot;,5
Beld090NIoo,2022-09-19T20:21:30Z,Maxim Crusty,UaooooO,0
Beld090NIoo,2022-09-19T19:02:56Z,Jan Šmarda,Very LIKEABLE 🥰,0
Beld090NIoo,2022-09-19T18:24:53Z,GainzmakerErik,hey where can I download or buy the .flac or .wav from thsi set?,0
Beld090NIoo,2022-09-19T18:16:18Z,Sheila A. Burke,Wow! Impressive mix right here....She has a vast library of knowledge about music.,7
Beld090NIoo,2022-09-19T18:15:44Z,ChipperPaul,Any comments about her equipment setup? I would like to know more.,0
Beld090NIoo,2022-09-19T18:05:31Z,YOYOY GOLDBLUME,😊,1
Beld090NIoo,2022-09-19T18:04:31Z,cecilia,Thank you for show us a beautifull mine where to search,0
Beld090NIoo,2022-09-19T17:54:40Z,Marla Brennan,yes to you Millie!! YES,1
Beld090NIoo,2022-09-19T15:48:20Z,Dj ALOHA MACHETE &THE GRAVITY / plasmoid sound,Vyybz....wazuup,0
Beld090NIoo,2022-09-19T07:11:39Z,werner trapp,feiner start in den tag 🌻🏵🍀,0
Beld090NIoo,2022-09-19T03:04:10Z,Tereza Raquel,O melhor! The best!!!,0
Beld090NIoo,2022-09-19T01:26:57Z,RICHARD CRUZ,&quot;UUGHHH&quot; - does he have indigestion?,0
Beld090NIoo,2022-09-18T18:41:38Z,Dillip Phunbar,Loved it...was jammin along..thankyou,0
Beld090NIoo,2022-09-18T15:33:56Z,Ella Boadu,"Such a beautiful mix! I love listening to music like this, good vibrations for your ears",1
Beld090NIoo,2022-09-18T14:47:39Z,Todd Schmidgall,A friend turned me onto this - I’m so glad she did 🙏😎,0
Beld090NIoo,2022-09-18T14:33:01Z,Hiawatha,Spiritual jazz,0
Beld090NIoo,2022-09-18T14:31:25Z,Lyric S,nothing but groove and talent. LOVE YOU,1
Beld090NIoo,2022-09-18T11:24:48Z,Jonathon Gale,Dreamy and sensual. Thank you love.,1
Beld090NIoo,2022-09-18T10:21:46Z,Manuel Wenzel,"Thanks, Millie! I&#39;m in love with this selection. Wonderful =)",3
Beld090NIoo,2022-09-18T09:55:34Z,ronen segal,i m enjoying myself tnx!,0
Beld090NIoo,2022-09-18T06:34:40Z,Потураев,fire in the end,0
Beld090NIoo,2022-09-17T20:57:59Z,thesmithselvis,Absolute bliss.,0
Beld090NIoo,2022-09-17T20:37:00Z,Rudak,YT is flooding this video with too many ads!  Interrupting it every 5 minutes!  I wish they would chill.,0
Beld090NIoo,2022-09-17T16:21:06Z,João Oliveira,dope!!!,0
Beld090NIoo,2022-09-17T14:56:10Z,46dude,Listening this music in a couple of Lintons ... :D,0
Beld090NIoo,2022-09-17T10:49:46Z,Flutterbat'99 😍,Thank you for this mix I feel more comfortable &amp; relaxing now 😎,1
Beld090NIoo,2022-09-17T07:35:27Z,Izabela,PERFECTION,0
Beld090NIoo,2022-09-17T03:59:51Z,Showell Blades,best thing i&#39;ve ever heard of this type stuff.,1
Beld090NIoo,2022-09-16T22:53:24Z,Mary P,"Thank you so much Millie McKee. I&#39;m recently single but just had the best solo night in my flat with a bottle of wine etc, space lights and this on my telly. Been dancing around, really enjoying life. Thank you ❤️💕 would love to dance in person to your set!!",1824
Beld090NIoo,2022-09-16T22:02:18Z,Funkatears Beatz,yeah dope,0
Beld090NIoo,2022-09-16T19:43:46Z,Breaking Borders,Amazing mix!!,0
Beld090NIoo,2022-09-16T17:51:46Z,Hikaru Jamie Masamiya,It is really interesting feeling that 1st song already tells that whole mix won&#39;t go wrong,19
Beld090NIoo,2022-09-16T17:41:27Z,Onur Pinar,Great list and house plants. I believe houseplants are essential to have a good taste in music.,0
Beld090NIoo,2022-09-16T17:26:30Z,Luis Carlos cueva Valderrama,Buen tono!!!!!!! excelente mix,3
Beld090NIoo,2022-09-16T17:24:31Z,mlgab1ll mlgab1ll,"Oh Millie McKee, awesome!",0
Beld090NIoo,2022-09-16T17:23:36Z,mlgab1ll mlgab1ll,"what is the name of the DJ?<br>most extraordinary mix. IMO, great to see actual disks been spun.",1
Beld090NIoo,2022-09-16T16:49:54Z,Александар Трајковски,Wow...,1
Beld090NIoo,2022-09-16T16:06:31Z,brickice,VIBESSSS  !!!!!!!!!!,0
Beld090NIoo,2022-09-16T15:42:05Z,purplesheep99,"Of course, the music is great, but I love the plants. Reminds me I need far more in my house.",0
Beld090NIoo,2022-09-16T15:39:39Z,ginger_fro,this is so cool! I&#39;m a vinyl junkie as well and this was really enlightening - never heard of a lot of this music and it is all so good!,18
Beld090NIoo,2022-09-16T15:37:51Z,molekulaTV,Some really good tracks you play here.,1
Beld090NIoo,2022-09-16T14:12:54Z,Flynn,this was a vibe!,0
Beld090NIoo,2022-09-16T13:05:58Z,harry chello,this is sooooo good,0
Beld090NIoo,2022-09-16T12:44:20Z,Ying Zuu,🧡,0
Beld090NIoo,2022-09-16T10:48:06Z,Susana Masip,very cool,0
Beld090NIoo,2022-09-16T10:33:49Z,John Hunt,I think I speak for most people when I say CHOOONs,1
Beld090NIoo,2022-09-16T07:30:04Z,Andy,Boring! No big tits in this mix,0
Beld090NIoo,2022-09-16T01:27:18Z,The Root Doctress,Genres intrigued me 🧜🏾‍♀️,0
Beld090NIoo,2022-09-15T23:15:43Z,gbalstad,Wwowoowowowoowowoowowoowowowoowwowowowowoowwwowoowow,0
Beld090NIoo,2022-09-15T23:08:21Z,ᄒᄒ,❤,0
Beld090NIoo,2022-09-15T22:35:20Z,noam tokman,Superb Selection - JAH!,0
Beld090NIoo,2022-09-15T20:07:22Z,Santiago Mansilla,love it!!!!,0
Beld090NIoo,2022-09-15T19:59:35Z,Skye Selway,"Yihuuuu what a groovy set, Miss Mckee absolutely smashed it!",8
Beld090NIoo,2022-09-15T19:39:17Z,Louise Robles,Wicked set!! TY,0
Beld090NIoo,2022-09-15T17:43:46Z,The Braunen Pub,"Bom demais esse set!  Obrigado por isso, lindo lindo!!",3
Beld090NIoo,2022-09-15T17:05:11Z,Ollie Chitilidou,This is amazing! !  &lt;3,0
Beld090NIoo,2022-09-15T15:53:39Z,Devi Darsana,Tss sooo freaking lovely ✨🫶 thank you!! Keep rolling this magic 😭,0
Beld090NIoo,2022-09-15T14:14:44Z,J. J. Thompson,It looks and sounds like she&#39;s having fun 😁,0
Beld090NIoo,2022-09-15T13:22:14Z,710bpm,&lt;3,0
Beld090NIoo,2022-09-15T12:50:40Z,Leszek Nowak,Top ten of your sets .. !!! I love it.,0
Beld090NIoo,2022-09-15T07:14:40Z,Александр Антонов,"Шикарный сетапчик и вкус у девушки👍✊✋, интересно что за микшер такой необычный?)",1
Beld090NIoo,2022-09-14T23:58:48Z,Joyce Romero,"My type of jams! From the heart, thank you for this curation (&#39;:",1
Beld090NIoo,2022-09-14T21:43:58Z,sumarexL,MAG NEE PHI QUE,0
Beld090NIoo,2022-09-14T20:32:09Z,Holokahiki Toves,"Dope set! Her music taste is top notch! By the way, what are the effects you used in your intro? Really sets the vibe my guy",21
Beld090NIoo,2022-09-14T17:07:39Z,fUNK IAM,brilliant!!!,1
